"Berman, Sheri (2006). The Primacy of Politics: Social Democracy and the Making of Europe's Twentieth Century (PDF). Cambridge University Press. ISBN 978-0-511-24231-1. Retrieved 2013-06-26.",Europe is related to Twentieth Century,BS
"Douglas, Allen (1992). From Fascism to Libertarian Communism: Georges Valois Against the Third Republic. University of California Press. p. 101. ISBN 978-0-520-91209-0. Retrieved 2013-06-26.",Douglas is related to 1992,BS
"Stromberg Childers, Kristen (2003-01-01). Fathers, Families, and the State in France, 1914-1945. Cornell University Press. p. 208. ISBN 978-0-8014-4122-6. Retrieved 2013-06-26.",State is related to France,BS
" State Highway 92 begins in Delta, at the intersection of Main Street and First Street. It runs 73 miles (117 km) to the east, re-encountering US 50 near Blue Mesa Reservoir and Curecanti National Recreation Area.",State Highway 92 is related to Delta,MS
"L. m. meltoni, inland yellow-tufted honeyeater, is smaller and duller in plumage with a smaller tuft, which was described by G. M. Mathews in 1912.",L. m. meltoni is related to plumage,MS
"On the 2007 advisory list of threatened vertebrate fauna in Victoria, the helmeted honeyeater is listed as critically endangered.",helmeted honeyeater is related to critically endangered,GS
Politicking with Larry King (2013–2020) (produced by Ora TV),Politicking is related to Larry King,MS
Going Underground with Afshin Rattansi (2013–2022),Going Underground is related to Afshin Rattansi,MS
On Contact with Chris Hedges (2016–2022),Contact is related to Chris Hedges,MN
(in Bulgarian) Bulgarian Wikipedia.,Bulgarian Wikipedia is related to Bulgarian,GS
"Dave Spence, CEO of Alpha Packaging and the 2012 Republican candidate for governor of Missouri",Dave Spence is related to Alpha Packaging,GS
"Thomas T. Crittenden, Jr. 1882, former mayor of Kansas City, Missouri from 1908 to 1909 ",Thomas T. Crittenden is related to 1908 to 1909,MS
"Thomas T. Crittenden, Jr. 1882, former mayor of Kansas City, Missouri from 1908 to 1909 ",Thomas T. Crittenden is related to Kansas City,MS
"R. Crosby Kemper Jr. '50, philanthropist and businessman who transformed City Center Bank into United Missouri Bank in Kansas City and is the namesake of the Kemper Museum of Contemporary Art",United Missouri Bank is related to Kansas City,GN
"Thomas Franklin Fairfax Millard 1884, American journalist, newspaper editor, founder of the China Weekly Review, author on topics of the Far East and first American political adviser to the Chinese Republic; was also a war correspondent for the New York Herald during the Spanish–American War, the Boer War, the Boxer Uprising, the Russo-Japanese War and the Second Sino-Japanese War",New York Herald is related to Boer War,MN
"Thomas Franklin Fairfax Millard 1884, American journalist, newspaper editor, founder of the China Weekly Review, author on topics of the Far East and first American political adviser to the Chinese Republic; was also a war correspondent for the New York Herald during the Spanish–American War, the Boer War, the Boxer Uprising, the Russo-Japanese War and the Second Sino-Japanese War",New York Herald is related to Boxer Uprising,MN
"This Week in Computer Hardware, Home Theater Geeks, NSFW, This Week in Tech, MacBreak Weekly, TWiT Live Specials, iPad Today, Tech News Today, The Tech Guy, This Week in Google, and Windows Weekly were named 'Best of 2010 in Podcasts' by iTunes Rewind.",Home Theater Geeks is related to Tech,BS
"This Week in Computer Hardware, Home Theater Geeks, NSFW, This Week in Tech, MacBreak Weekly, TWiT Live Specials, iPad Today, Tech News Today, The Tech Guy, This Week in Google, and Windows Weekly were named 'Best of 2010 in Podcasts' by iTunes Rewind.",iPad Today is related to Google,BS
"Slapp Happy (also known as Casablanca Moon) (1974, LP, Virgin Records, UK)",Slapp Happy is related to Casablanca Moon,GS
"Desperate Straights (with Henry Cow) (1975, LP, Virgin Records, UK)",Desperate Straights is related to Henry Cow,GN
"Oogenesis (Ying, 2002)",Oogenesis is related to 2002,GS
"Reproductive system (Ying et al., 2002)",Reproductive system is related to 2002,GS
"Kotlowski, Dean J. (2001). Nixon's Civil Rights: Politics, Principle, and Policy. Cambridge, Massachusetts: Harvard University Press. ISBN 0-674-00623-2.",Kotlowski is related to 2001,BS
'Shot of Rhythm and Blues' (Terry Thompson) – 3:59,Rhythm is related to Terry Thompson,MS
"Khalidi, W. (1992). All That Remains: The Palestinian Villages Occupied and Depopulated by Israel in 1948. Washington D.C.: Institute for Palestine Studies. ISBN 0-88728-224-5.",Khalidi is related to 1992,BS
"Laurent, J. C. M., ed. (1864). Peregrinatores Medii Aevi Quatuor (in Latin). Leipzig: J.C. Hinrichs.",Peregrinatores Medii Aevi Quatuor is related to Latin,GS
"Pringle, R. D., A. Petersen, M. Dow and C. Singer (1994), Qulʿat Jiddin: A castle of the Crusader and Ottoman periods in Galilee.  Levant, 26: 135–66.",Crusader is related to Galilee,BS
Studies in the plant ecology of Fern Kloof near Grahamstown (1950) ,Fern Kloof is related to 1950,BS
"↑  McDonald, Cathy (June 23, 2010). 'Seattle's Deadhorse Canyon is prettier than its name'. The Seattle Times.",Seattle is related to Deadhorse Canyon,GN
"Geordie Williamson, 'Alex Miller's 'Coal Creek', September 2003, 'The Monthly', , accessed November 2013.",Alex Miller is related to Coal Creek,MN
"Geordie Williamson, 'Alex Miller's 'Coal Creek', September 2003, 'The Monthly', , accessed November 2013.",Alex Miller is related to September 2003,BN
"Brian Matthews, 'Hanging on the Cross, Alex Miller's Journey of the Imagination', October 2013, 'Australian Book Review', , accessed November 2013.",Brian Matthews is related to Cross,MN
"with S. Berman: Berman, S.; Moody, R. V. (1979). 'Lie algebra multiplicities'. Proc. Amer. Math. Soc. 76 (2): 223–228. doi:10.1090/s0002-9939-1979-0537078-x. MR 0537078.",Moody is related to 1979,BS
The mRNA of an input sample (e.g. a tumour) is isolated and a reverse transcriptase and biotinylated primers are used to synthesize cDNA from mRNA.,primers is related to mRNA,BN
These concatemers are then transformed into bacteria for amplification through bacterial replication.,concatemers is related to bacteria,MN
Vocals on track 6 and 12 recorded by Pam Reswick,Vocals is related to Pam Reswick,MN
"A golden sculpture of Cinqué is located outside the Old State House in Hartford, Connecticut, where the first part of the Amistad trial was held.",Old State House is related to Hartford,GS
"A sculpture of Cinqué in various points throughout the Amistad affair stands outside City Hall in New Haven, on the former site of the prison in which he and the other Amistad captives were held.",sculpture is related to City Hall,BS
"A sculpture of Cinqué in various points throughout the Amistad affair stands outside City Hall in New Haven, on the former site of the prison in which he and the other Amistad captives were held.",City Hall is related to Cinqué,BS
"It ranked among Mumbai's top-ranked preschools at the Education World India School Rankings (EWISR) in 2015. The Juhu campus of Spring Buds International Preschool was ranked 9th, Lamington Road was 15th while the one in Borivali was 20th in the Pan-Mumbai rankings.",Lamington Road is related to 20th,BN
"It ranked among Mumbai's top-ranked preschools at the Education World India School Rankings (EWISR) in 2015. The Juhu campus of Spring Buds International Preschool was ranked 9th, Lamington Road was 15th while the one in Borivali was 20th in the Pan-Mumbai rankings.",Lamington Road is related to 15th,MN
"Munden, Kenneth White. The American Film Institute Catalog of Motion Pictures Produced in the United States, Part 1. University of California Press, 1997.",American Film Institute Catalog is related to United States,GN
"John Jackson McLaughry (1917-2007), who followed in his father's footsteps and played and coached football; he was the head football coach at Union College from 1947 to 1949, Amherst College from 1950 to 1958, and Brown University from 1959 to 1966. He also served with the Marines in World War II as a Major.",Marines is related to World War II,GN
"Noć i magla, 1983 (drama) translated as Night and Fog: The Collected Dramas and Screenplays of Danilo Kiš by John K. Cox (2014)",Danilo Kiš is related to 2014,BS
"Yamashiro, Danny (2011). Paradise Calls: A Spellbinding Story of Survival and Hope from Hawaii's Evangelist. White Mountain Castle Publishing, LLC. ISBN 978-0-9815219-3-0.",Hawaii is related to Evangelist,BN
"Yamashiro, Daniel K. M. (1992). Jesus Christ in Every Biblical Book (MA thesis). La Mirada: Biola Univeristy.",Yamashiro is related to 1992,BS
